loco id,loco type,zone,manufacture year,cycle,totalcycles,days since service,engine temp   (C),oil pressure (bar),vibration    (mms),fuel efficiency (%),coolant temp (C),bearing temp  (C),RPM,exhaust temp (C),turbo pressure (bar),load factor (%),battery voltage (V),brake pressure (bar),RU,failure label,risk category
WAG9-1041,WAG9,ER,2018,154,198,114,87.356,3.167,2.311,91.137,80.958,65.651,865.334,329.762,1.717,72.434,23.984,3.746,44,0,Medium
WAG9-1041,WAG9,ER,2018,155,198,116,86.101,3.388,2.684,91.906,78.882,60.803,914.034,330.715,1.601,68.47,23.048,3.891,43,0,Medium
WAG9-1041,WAG9,ER,2018,156,198,118,85.703,3.247,2.433,90.355,78.085,62.296,891.481,338.909,1.618,73.865,23.34,3.593,42,0,Medium
WAG9-1041,WAG9,ER,2018,157,198,120,93.254,3.001,2.665,92.693,79.923,61.457,854.981,334.029,1.727,70.281,23.638,4.261,41,0,Medium
WAG9-1041,WAG9,ER,2018,158,198,122,88.073,3.267,2.238,91.364,75.947,66.103,876.512,325.807,1.633,72.439,24.03,3.944,40,0,Medium
WAG9-1041,WAG9,ER,2018,159,198,124,86.374,3.049,2.847,92.991,80.646,63.759,858.841,321.851,1.509,66.143,22.967,3.835,39,0,Medium
WAG9-1041,WAG9,ER,2018,160,198,126,83.854,2.881,2.778,92.954,80.816,65.218,910.616,339.504,1.539,71.584,23.409,3.797,38,0,Medium
WAG9-1041,WAG9,ER,2018,161,198,128,86.6,3.12,2.126,90.953,77.268,64.449,904.822,333.393,1.538,69.772,23.301,3.816,37,0,Medium
WAG9-1041,WAG9,ER,2018,162,198,130,91.173,3.046,2.419,90.521,77.331,64.366,865.885,342.602,1.493,73.971,22.953,3.905,36,0,Medium
WAG9-1041,WAG9,ER,2018,163,198,132,88.712,3.347,2.856,88.722,81.544,62.899,851.572,338.065,1.657,80.741,23.865,4.307,35,0,Medium
WAG9-1041,WAG9,ER,2018,164,198,134,83.318,2.839,2.327,93.115,80.341,64.163,906.625,342.289,1.574,78.33,24.148,4.047,34,0,Medium
WAG9-1041,WAG9,ER,2018,165,198,136,89.048,3.127,2.322,94.602,76.893,63.783,909.721,333.978,1.705,70.319,24.018,3.975,33,0,Medium
WAG9-1041,WAG9,ER,2018,166,198,138,80.007,2.987,2.599,92.956,79.144,65.654,875.754,340.85,1.582,69.02,24.254,3.601,32,0,Medium
WAG9-1041,WAG9,ER,2018,167,198,140,84.332,2.893,3.33,91.07,80.876,64.062,855.794,334.649,1.612,68.959,23.301,4.062,31,0,Medium
WAG9-1041,WAG9,ER,2018,168,198,142,100.038,2.533,5.07,83.069,89.037,73.27,833.587,362.742,1.195,68.969,22.472,3.219,30,1,High
WAG9-1041,WAG9,ER,2018,169,198,144,104.449,2.436,4.327,85.331,84.152,70.434,873.739,363.297,1.104,71.433,21.795,3.111,29,1,High
WAG9-1041,WAG9,ER,2018,170,198,146,104.238,1.984,5.399,84.654,90.203,70.201,839.456,369.874,1.151,75.391,22.596,3.387,28,1,High
WAG9-1041,WAG9,ER,2018,171,198,148,101.911,2.193,4.637,86.608,86.694,73.321,845.519,363.727,1.061,73.772,21.655,3.3,27,1,High
WAG9-1041,WAG9,ER,2018,172,198,150,100.606,2.31,4.607,83.277,91.34,73.26,832.165,366.373,1.019,81.126,22.054,3.216,26,1,High
WAG9-1041,WAG9,ER,2018,173,198,152,106.732,2.237,5.276,84.402,89.198,72.542,821.606,374.951,0.929,78.104,22.029,3.257,25,1,High
WAG9-1041,WAG9,ER,2018,174,198,154,105.004,2.183,5.06,84.708,91.456,73.563,870.124,361.441,1.022,68.738,22.174,3.183,24,1,High
WAG9-1041,WAG9,ER,2018,175,198,156,97.79,1.989,5.5,84.574,93.295,71.677,874.237,347.625,1.132,74.806,21.822,3.376,23,1,High
WAG9-1041,WAG9,ER,2018,176,198,158,107.01,2.221,5.365,84.902,91.628,74.139,846.116,358.648,1.175,71.954,22.14,3.449,22,1,High
WAG9-1041,WAG9,ER,2018,177,198,160,100.54,1.87,5.354,82.762,87.18,73.648,838.282,359.846,1.109,65.729,21.997,3.346,21,1,High
WAG9-1041,WAG9,ER,2018,178,198,162,107.344,1.601,5.616,82.246,92.166,78.639,833.819,346.4,1.027,73.23,21.212,2.975,20,1,High
WAG9-1041,WAG9,ER,2018,179,198,164,109.858,2.15,5.714,82.864,92.985,75.985,818.933,369.581,1.093,75.264,22.079,2.747,19,1,High
WAG9-1041,WAG9,ER,2018,180,198,166,112.62,1.792,5.92,83.84,94.029,77.644,852.329,380.345,0.917,67.787,21.669,3.0,18,1,High
WAG9-1041,WAG9,ER,2018,181,198,168,108.94,1.988,5.819,84.446,96.001,77.854,823.566,385.543,1.121,73.336,21.076,3.245,17,1,High
WAG9-1041,WAG9,ER,2018,182,198,170,111.913,1.756,6.533,83.544,94.586,78.228,829.385,374.112,1.107,78.114,21.923,3.098,16,1,High
WAG9-1041,WAG9,ER,2018,183,198,172,109.292,1.488,6.394,80.205,95.151,78.428,863.788,402.254,0.862,73.852,21.616,2.825,15,1,High
WAG9-1041,WAG9,ER,2018,184,198,174,111.571,1.584,5.866,81.928,94.4,80.235,840.826,370.461,0.817,71.188,21.293,3.079,14,1,High
WAG9-1041,WAG9,ER,2018,185,198,176,113.345,1.652,6.44,81.156,97.032,79.6,825.926,381.05,0.879,70.524,21.864,3.094,13,1,High
WAG9-1041,WAG9,ER,2018,186,198,178,112.83,1.578,6.665,79.296,100.355,79.954,818.186,384.924,0.946,71.175,21.195,2.751,12,1,High
WAG9-1041,WAG9,ER,2018,187,198,180,114.656,1.596,6.371,81.001,99.227,81.897,812.963,386.643,0.889,76.939,21.236,2.825,11,1,High
WAG9-1041,WAG9,ER,2018,188,198,0,119.417,1.527,7.669,75.764,100.492,80.718,836.022,387.87,0.632,73.814,20.759,2.713,10,1,Critical
WAG9-1041,WAG9,ER,2018,189,198,2,115.953,1.31,7.551,76.827,100.322,82.811,822.724,393.629,0.81,75.185,21.162,2.869,9,1,Critical
WAG9-1041,WAG9,ER,2018,190,198,4,119.284,1.134,7.34,76.74,100.79,84.116,809.64,398.393,0.665,69.6,20.736,2.692,8,1,Critical
WAG9-1041,WAG9,ER,2018,191,198,6,119.25,1.362,7.946,80.877,98.192,81.114,816.678,399.258,0.745,77.449,20.479,2.501,7,1,Critical
WAG9-1041,WAG9,ER,2018,192,198,8,123.248,1.239,7.841,76.988,101.342,87.051,791.889,390.686,0.687,81.037,20.339,2.996,6,1,Critical
WAG9-1041,WAG9,ER,2018,193,198,10,127.288,1.127,8.624,73.553,108.291,90.408,778.574,401.902,0.625,82.695,20.608,2.579,5,1,Critical
WAG9-1041,WAG9,ER,2018,194,198,12,128.353,0.964,8.534,76.24,104.059,90.725,794.156,405.49,0.5,72.862,20.682,2.48,4,1,Critical
WAG9-1041,WAG9,ER,2018,195,198,14,128.012,0.867,9.0,74.939,106.965,89.227,759.487,425.957,0.512,72.814,19.977,2.52,3,1,Critical
WAG9-1041,WAG9,ER,2018,196,198,16,131.497,0.775,9.0,73.405,109.831,90.946,789.137,421.33,0.5,76.242,19.651,2.284,2,1,Critical
WAG9-1041,WAG9,ER,2018,197,198,18,135.239,0.636,9.0,71.705,104.452,92.639,752.176,432.514,0.5,80.115,19.315,2.108,1,1,Critical
WAG9-1041,WAG9,ER,2018,198,198,20,139.565,0.857,9.0,70.083,108.372,94.089,746.148,427.133,0.5,64.611,18.99,2.0,0,1,Critical
WDP4B-1042,WDP4B,SR,2020,1,165,-20,79.272,3.542,1.654,94.459,76.433,62.37,880.602,306.072,1.933,76.26,24.052,4.248,164,0,Low
WDP4B-1042,WDP4B,SR,2020,2,165,-18,80.289,3.602,2.091,96.193,72.719,57.835,880.956,330.226,1.697,72.232,23.823,4.381,163,0,Low
WDP4B-1042,WDP4B,SR,2020,3,165,-16,84.166,3.583,1.823,92.874,69.5,61.692,908.158,301.468,1.592,75.191,23.781,4.458,162,0,Low
WDP4B-1042,WDP4B,SR,2020,4,165,-14,81.552,3.411,2.168,95.92,75.231,59.424,914.895,324.232,1.756,65.986,23.978,3.877,161,0,Low
WDP4B-1042,WDP4B,SR,2020,5,165,-12,79.18,3.349,2.358,94.336,79.085,59.813,882.941,309.287,1.805,63.864,24.269,4.49,160,0,Low
WDP4B-1042,WDP4B,SR,2020,6,165,-10,85.325,3.367,1.093,96.19,78.385,61.983,893.113,320.301,1.762,68.886,24.176,4.339,159,0,Low
WDP4B-1042,WDP4B,SR,2020,7,165,-8,79.643,3.519,1.61,96.137,75.319,59.868,910.144,309.219,1.708,74.455,23.525,4.144,158,0,Low
WDP4B-1042,WDP4B,SR,2020,8,165,-6,81.689,3.135,1.702,94.822,73.997,59.957,904.972,326.268,1.724,72.366,24.283,4.301,157,0,Low
WDP4B-1042,WDP4B,SR,2020,9,165,-4,81.845,3.705,1.914,93.144,74.919,59.26,878.978,292.689,1.785,78.427,23.913,3.96,156,0,Low
WDP4B-1042,WDP4B,SR,2020,10,165,-2,84.063,3.546,1.89,91.397,69.848,60.639,885.35,309.329,1.931,66.431,24.314,4.017,155,0,Low
WDP4B-1042,WDP4B,SR,2020,11,165,0,85.871,3.651,1.733,92.612,80.152,57.323,860.146,322.523,1.74,70.806,23.741,4.141,154,0,Low
WDP4B-1042,WDP4B,SR,2020,12,165,2,86.832,3.905,1.769,96.494,74.381,60.618,887.88,346.108,1.827,79.526,23.021,4.446,153,0,Low
WDP4B-1042,WDP4B,SR,2020,13,165,4,79.665,3.289,1.796,96.427,76.445,57.699,887.559,326.487,1.704,68.962,23.704,4.286,152,0,Low
WDP4B-1042,WDP4B,SR,2020,14,165,6,84.073,3.344,1.582,92.785,77.596,57.917,895.148,322.404,1.781,76.67,24.18,3.807,151,0,Low
WDP4B-1042,WDP4B,SR,2020,15,165,8,85.697,3.512,1.391,95.9,79.021,56.953,923.563,317.565,1.802,69.699,24.025,4.1,150,0,Low
WDP4B-1042,WDP4B,SR,2020,16,165,10,79.027,3.647,1.442,91.746,73.586,61.994,905.438,324.855,1.702,70.799,23.847,4.134,149,0,Low
WDP4B-1042,WDP4B,SR,2020,17,165,12,84.213,3.332,1.833,94.408,75.026,59.857,895.551,322.18,1.786,68.881,23.956,4.147,148,0,Low
WDP4B-1042,WDP4B,SR,2020,18,165,14,86.36,3.7,2.411,91.526,78.777,61.953,874.866,329.028,1.821,71.816,23.909,4.028,147,0,Low
WDP4B-1042,WDP4B,SR,2020,19,165,16,87.4,3.506,1.573,91.433,77.411,59.346,882.813,320.762,1.772,71.396,23.957,4.4,146,0,Low
WDP4B-1042,WDP4B,SR,2020,20,165,18,88.904,3.414,1.654,96.178,72.856,58.299,904.016,314.72,1.8,72.576,24.445,3.791,145,0,Low
WDP4B-1042,WDP4B,SR,2020,21,165,20,83.58,3.331,2.122,95.418,72.116,63.102,890.359,315.443,1.696,78.888,24.217,4.183,144,0,Low
WDP4B-1042,WDP4B,SR,2020,22,165,22,83.662,3.651,2.168,94.987,73.504,61.124,903.252,331.045,1.704,73.573,23.98,3.864,143,0,Low
WDP4B-1042,WDP4B,SR,2020,23,165,24,79.087,3.596,2.618,93.825,75.154,55.675,847.257,305.38,1.735,76.133,23.757,4.497,142,0,Low
WDP4B-1042,WDP4B,SR,2020,24,165,26,79.297,3.427,1.846,91.252,74.661,59.768,883.572,327.244,1.778,68.879,24.575,4.56,141,0,Low
WDP4B-1042,WDP4B,SR,2020,25,165,28,84.783,3.4,1.448,91.795,80.258,59.041,891.562,313.405,1.742,64.413,23.627,4.273,140,0,Low
WDP4B-1042,WDP4B,SR,2020,26,165,30,81.831,3.319,1.996,92.724,74.988,60.928,897.633,320.776,2.016,74.213,24.342,3.586,139,0,Low
WDP4B-1042,WDP4B,SR,2020,27,165,32,85.484,3.243,1.823,95.288,77.301,57.459,912.536,303.427,1.817,71.846,24.093,3.909,138,0,Low
WDP4B-1042,WDP4B,SR,2020,28,165,34,82.269,3.418,1.627,93.504,75.583,62.444,884.324,309.456,1.734,69.367,23.682,4.328,137,0,Low
WDP4B-1042,WDP4B,SR,2020,29,165,36,82.999,3.363,2.26,95.229,72.791,63.078,913.185,343.562,1.711,69.807,24.141,3.949,136,0,Low
WDP4B-1042,WDP4B,SR,2020,30,165,38,85.324,3.402,2.21,95.234,74.825,59.569,896.678,326.316,1.838,70.677,23.756,4.095,135,0,Low
WDP4B-1042,WDP4B,SR,2020,31,165,40,77.543,3.439,1.823,94.879,73.155,61.49,898.658,326.797,1.737,75.057,24.294,4.241,134,0,Low
WDP4B-1042,WDP4B,SR,2020,32,165,42,87.626,3.45,1.702,93.171,73.794,63.45,884.756,335.494,1.675,79.57,23.162,4.204,133,0,Low
WDP4B-1042,WDP4B,SR,2020,33,165,44,88.711,3.617,2.25,91.127,78.032,64.156,889.263,336.695,1.662,67.97,24.282,4.298,132,0,Low
WDP4B-1042,WDP4B,SR,2020,34,165,46,83.553,3.342,2.224,92.503,78.235,62.499,872.32,308.304,1.827,67.889,24.348,3.919,131,0,Low
WDP4B-1042,WDP4B,SR,2020,35,165,48,87.839,3.335,1.915,92.599,77.145,60.641,899.281,334.137,1.791,73.987,24.322,4.261,130,0,Low
WDP4B-1042,WDP4B,SR,2020,36,165,50,88.454,3.467,1.872,95.637,77.243,60.258,867.507,307.72,1.841,79.08,24.55,4.615,129,0,Low
WDP4B-1042,WDP4B,SR,2020,37,165,52,83.897,3.505,1.96,94.473,75.852,61.478,910.717,318.444,1.873,71.669,23.887,4.264,128,0,Low
WDP4B-1042,WDP4B,SR,2020,38,165,54,81.421,3.658,2.036,92.252,75.712,61.853,892.521,333.663,1.725,69.929,23.526,3.623,127,0,Low
WDP4B-1042,WDP4B,SR,2020,39,165,56,79.333,3.473,2.116,94.962,75.883,57.703,905.496,323.474,1.663,73.643,23.245,4.29,126,0,Low
WDP4B-1042,WDP4B,SR,2020,40,165,58,80.51,3.269,1.529,94.488,74.308,58.248,913.682,324.863,1.862,70.929,24.054,4.091,125,0,Low
WDP4B-1042,WDP4B,SR,2020,41,165,60,82.617,3.58,2.173,91.113,76.186,58.89,869.512,311.379,1.826,80.128,24.279,4.568,124,0,Low
WDP4B-1042,WDP4B,SR,2020,42,165,62,76.0,3.432,2.201,93.17,75.731,58.745,941.041,303.337,1.75,75.095,24.02,4.089,123,0,Low
WDP4B-1042,WDP4B,SR,2020,43,165,64,82.468,3.327,2.236,92.672,80.022,62.575,909.046,338.192,1.87,63.13,24.296,4.157,122,0,Low
WDP4B-1042,WDP4B,SR,2020,44,165,66,79.641,3.339,1.958,92.225,81.183,63.888,930.347,307.341,1.971,69.514,24.565,3.904,121,0,Low
WDP4B-1042,WDP4B,SR,2020,45,165,68,89.769,3.137,1.771,92.748,77.093,60.216,881.602,313.62,1.724,73.494,23.867,4.552,120,0,Low
WDP4B-1042,WDP4B,SR,2020,46,165,70,82.139,3.19,2.265,96.881,75.301,64.338,927.745,309.222,1.616,66.432,24.03,3.998,119,0,Low
WDP4B-1042,WDP4B,SR,2020,47,165,72,80.733,3.237,2.172,95.062,77.047,60.642,886.045,320.435,1.766,71.527,24.129,4.417,118,0,Low
WDP4B-1042,WDP4B,SR,2020,48,165,74,83.914,3.58,2.482,94.43,72.224,59.697,886.474,294.772,1.762,67.662,24.172,4.38,117,0,Low
WDP4B-1042,WDP4B,SR,2020,49,165,76,85.623,3.278,2.524,89.372,78.53,56.935,890.485,333.52,1.704,68.836,22.938,4.103,116,0,Low
WDP4B-1042,WDP4B,SR,2020,50,165,78,89.134,3.363,1.858,93.405,77.287,59.126,850.394,332.836,1.75,72.967,23.311,3.903,115,0,Low
WDP4B-1042,WDP4B,SR,2020,51,165,80,80.832,3.263,1.627,92.511,76.732,61.767,935.134,329.612,1.725,68.784,23.15,3.94,114,0,Low
WDP4B-1042,WDP4B,SR,2020,52,165,82,82.98,3.552,1.59,90.994,77.954,63.16,884.397,322.264,1.955,74.11,22.876,3.99,113,0,Low
WDP4B-1042,WDP4B,SR,2020,53,165,84,82.818,3.588,1.966,92.645,77.471,61.321,879.445,318.294,1.85,68.257,23.827,4.017,112,0,Low
WDP4B-1042,WDP4B,SR,2020,54,165,86,83.756,3.407,1.771,92.637,78.558,63.551,874.334,322.262,1.837,72.434,24.284,3.926,111,0,Low
WDP4B-1042,WDP4B,SR,2020,55,165,88,82.501,3.628,2.144,93.406,76.482,58.703,923.034,323.215,1.721,68.47,23.348,4.071,110,0,Low
WDP4B-1042,WDP4B,SR,2020,56,165,90,82.103,3.487,1.893,91.855,75.685,60.196,900.481,331.409,1.738,73.865,23.64,3.773,109,0,Low
WDP4B-1042,WDP4B,SR,2020,57,165,92,89.654,3.241,2.125,94.193,77.523,59.357,863.981,326.529,1.847,70.281,23.938,4.441,108,0,Low
WDP4B-1042,WDP4B,SR,2020,58,165,94,84.473,3.507,1.698,92.864,73.547,64.003,885.512,318.307,1.753,72.439,24.33,4.124,107,0,Low
WDP4B-1042,WDP4B,SR,2020,59,165,96,82.774,3.289,2.307,94.491,78.246,61.659,867.841,314.351,1.629,66.143,23.267,4.015,106,0,Low
WDP4B-1042,WDP4B,SR,2020,60,165,98,80.254,3.121,2.238,94.454,78.416,63.118,919.616,332.004,1.659,71.584,23.709,3.977,105,0,Low
WDP4B-1042,WDP4B,SR,2020,61,165,100,83.0,3.36,1.586,92.453,74.868,62.349,913.822,325.893,1.658,69.772,23.601,3.996,104,0,Low
WDP4B-1042,WDP4B,SR,2020,62,165,102,87.573,3.286,1.879,92.021,74.931,62.266,874.885,335.102,1.613,73.971,23.253,4.085,103,0,Low
WDP4B-1042,WDP4B,SR,2020,63,165,104,85.112,3.587,2.316,90.222,79.144,60.799,860.572,330.565,1.777,80.741,24.165,4.487,102,0,Low
WDP4B-1042,WDP4B,SR,2020,64,165,106,79.718,3.079,1.787,94.615,77.941,62.063,915.625,334.789,1.694,78.33,24.448,4.227,101,0,Low
WDP4B-1042,WDP4B,SR,2020,65,165,108,85.448,3.367,1.782,96.102,74.493,61.683,918.721,326.478,1.825,70.319,24.318,4.155,100,0,Low
WDP4B-1042,WDP4B,SR,2020,66,165,110,76.407,3.227,2.059,94.456,76.744,63.554,884.754,333.35,1.702,69.02,24.554,3.781,99,0,Low
WDP4B-1042,WDP4B,SR,2020,67,165,112,80.732,3.133,2.79,92.57,78.476,61.962,864.794,327.149,1.732,68.959,23.601,4.242,98,0,Low
WDP4B-1042,WDP4B,SR,2020,68,165,114,82.326,3.713,2.414,90.449,77.229,62.938,877.867,325.842,1.785,68.969,23.948,4.105,97,0,Low
WDP4B-1042,WDP4B,SR,2020,69,165,116,86.619,3.623,1.653,92.759,72.265,60.029,918.318,326.155,1.698,71.433,23.28,4.001,96,0,Low
WDP4B-1042,WDP4B,SR,2020,70,165,118,86.225,3.181,2.697,92.157,78.195,59.673,884.511,332.357,1.75,75.391,24.097,4.285,95,0,Low
WDP4B-1042,WDP4B,SR,2020,71,165,120,83.647,3.402,1.897,94.213,74.518,62.622,891.229,325.702,1.665,73.772,23.177,4.207,94,0,Low
WDP4B-1042,WDP4B,SR,2020,72,165,122,82.025,3.534,1.82,91.01,78.953,62.341,878.707,327.706,1.631,81.126,23.602,4.132,93,0,Low
WDP4B-1042,WDP4B,SR,2020,73,165,124,87.767,3.479,2.431,92.291,76.554,61.354,869.159,335.509,1.55,78.104,23.609,4.185,92,0,Low
WDP4B-1042,WDP4B,SR,2020,74,165,126,85.588,3.445,2.148,92.778,78.512,62.057,918.864,321.091,1.653,68.738,23.792,4.126,91,0,Low
WDP4B-1042,WDP4B,SR,2020,75,165,128,77.857,3.275,2.51,92.853,80.006,59.804,924.343,306.233,1.775,74.806,23.483,4.334,90,0,Low
WDP4B-1042,WDP4B,SR,2020,76,165,130,86.492,3.532,2.288,93.415,77.95,61.85,897.765,316.082,1.831,71.954,23.85,4.425,89,0,Low
WDP4B-1042,WDP4B,SR,2020,77,165,132,79.372,3.209,2.178,91.537,73.068,60.895,891.652,315.971,1.779,65.729,23.761,4.342,88,0,Low
WDP4B-1042,WDP4B,SR,2020,78,165,134,85.459,2.971,2.333,91.309,77.576,65.373,889.088,301.083,1.712,73.23,23.035,3.992,87,0,Low
WDP4B-1042,WDP4B,SR,2020,79,165,136,87.189,3.554,2.313,92.242,77.872,62.156,876.279,322.689,1.795,75.264,23.968,3.786,86,0,Low
WDP4B-1042,WDP4B,SR,2020,80,165,138,89.1,3.232,2.392,93.56,78.349,63.204,911.929,331.745,1.637,67.787,23.629,4.064,85,0,Low
WDP4B-1042,WDP4B,SR,2020,81,165,140,84.503,3.467,2.153,94.534,79.71,62.754,885.598,335.101,1.86,73.336,23.112,4.335,84,0,Low
WDP4B-1042,WDP4B,SR,2020,82,165,142,86.491,3.276,2.719,94.027,77.638,62.418,894.027,321.695,1.867,78.114,24.041,4.217,83,0,Low
WDP4B-1042,WDP4B,SR,2020,83,165,144,82.82,3.053,2.423,91.11,77.503,61.861,931.218,347.729,1.644,73.852,23.822,3.974,82,0,Low
WDP4B-1042,WDP4B,SR,2020,84,165,146,83.982,3.195,1.728,93.281,76.007,62.861,911.221,313.694,1.623,71.188,23.592,4.259,81,0,Low
WDP4B-1042,WDP4B,SR,2020,85,165,148,84.572,3.313,2.124,92.984,77.85,61.37,899.465,321.909,1.71,70.524,24.262,4.308,80,0,Low
WDP4B-1042,WDP4B,SR,2020,86,165,150,82.806,3.292,2.161,91.626,80.339,60.82,895.046,323.274,1.802,71.175,23.697,4.0,79,0,Low
WDP4B-1042,WDP4B,SR,2020,87,165,152,83.315,3.364,1.67,93.859,78.333,61.81,893.322,322.351,1.773,76.939,23.848,4.111,78,0,Low
WDP4B-1042,WDP4B,SR,2020,88,165,154,86.691,3.353,2.76,89.178,78.675,59.628,920.057,320.804,1.545,73.814,23.486,4.039,77,0,Low
WDP4B-1042,WDP4B,SR,2020,89,165,156,81.777,3.196,2.425,90.822,77.538,60.67,910.614,323.654,1.753,75.185,24.01,4.234,76,0,Low
WDP4B-1042,WDP4B,SR,2020,90,165,158,83.591,3.083,1.986,91.344,76.995,60.875,901.562,325.376,1.64,69.6,23.711,4.1,75,0,Low
WDP4B-1042,WDP4B,SR,2020,91,165,160,81.973,3.376,2.355,96.115,73.34,56.724,912.81,323.066,1.753,77.449,23.586,3.954,74,0,Low
WDP4B-1042,WDP4B,SR,2020,92,165,162,84.32,3.322,2.002,92.888,75.39,61.463,892.409,311.186,1.729,81.037,23.583,4.495,73,0,Low
WDP4B-1042,WDP4B,SR,2020,93,165,164,86.642,3.281,2.527,90.142,81.195,63.573,883.66,318.961,1.702,82.695,23.995,4.125,72,0,Low
WDP4B-1042,WDP4B,SR,2020,94,165,166,85.923,3.192,2.169,93.543,75.773,62.595,903.985,318.973,1.57,72.862,24.218,4.075,71,0,Low
WDP4B-1042,WDP4B,SR,2020,95,165,168,83.732,3.171,2.569,92.984,77.445,59.752,874.237,335.732,1.664,72.814,23.667,4.167,70,0,Low
WDP4B-1042,WDP4B,SR,2020,96,165,170,85.3,3.158,2.63,92.218,79.033,60.077,908.986,327.264,1.615,76.242,23.501,3.984,69,0,Low
WDP4B-1042,WDP4B,SR,2020,97,165,172,87.058,3.101,2.273,91.314,72.331,60.328,877.301,334.473,1.711,80.115,23.33,3.863,68,0,Low
WDP4B-1042,WDP4B,SR,2020,98,165,174,89.333,3.405,1.667,90.513,74.884,60.287,876.728,324.983,1.619,64.611,23.176,3.811,67,0,Low
WDP4B-1042,WDP4B,SR,2020,99,165,176,89.258,3.179,2.236,91.03,78.674,64.277,884.979,355.844,1.722,65.858,24.192,4.135,66,0,Low
WDP4B-1042,WDP4B,SR,2020,100,165,178,87.576,3.189,2.135,93.756,77.015,61.363,859.159,329.612,1.663,83.54,23.358,4.234,65,0,Low
WDP4B-1042,WDP4B,SR,2020,101,165,180,87.567,3.481,2.617,92.198,81.804,62.761,885.806,323.659,1.62,77.455,24.264,4.196,64,0,Low
WDP4B-1042,WDP4B,SR,2020,102,165,0,89.267,3.196,2.039,93.283,81.182,60.947,884.234,326.573,1.642,76.126,23.91,3.744,63,0,Low
WDP4B-1042,WDP4B,SR,2020,103,165,2,86.039,3.448,2.345,91.175,74.843,61.809,883.188,326.395,1.511,71.719,23.449,4.135,62,0,Low
WDP4B-1042,WDP4B,SR,2020,104,165,4,83.421,3.204,2.098,91.067,77.915,63.911,899.13,330.794,1.72,70.048,23.618,3.628,61,0,Low
WDP4B-1042,WDP4B,SR,2020,105,165,6,87.087,3.332,2.501,93.837,80.948,63.946,911.479,329.007,1.803,81.031,23.817,3.85,60,0,Medium
WDP4B-1042,WDP4B,SR,2020,106,165,8,84.449,3.233,2.869,90.288,75.854,60.885,896.271,317.999,1.639,74.471,23.822,3.989,59,0,Medium
WDP4B-1042,WDP4B,SR,2020,107,165,10,84.294,3.376,2.454,91.785,74.665,64.752,871.675,341.644,1.665,74.309,23.342,3.964,58,0,Medium
WDP4B-1042,WDP4B,SR,2020,108,165,12,88.742,3.445,1.841,91.44,77.156,66.521,874.29,324.385,1.62,71.469,23.796,4.01,57,0,Medium
WDP4B-1042,WDP4B,SR,2020,109,165,14,86.964,3.147,2.5,91.703,80.442,63.841,868.671,335.881,1.56,70.929,24.092,4.071,56,0,Medium
WDP4B-1042,WDP4B,SR,2020,110,165,16,86.555,3.218,2.409,92.346,84.274,63.091,914.51,333.056,1.704,65.297,24.369,4.156,55,0,Medium
WDP4B-1042,WDP4B,SR,2020,111,165,18,85.374,3.195,2.682,93.799,75.122,59.846,890.875,323.806,1.66,82.607,24.64,3.888,54,0,Medium
WDP4B-1042,WDP4B,SR,2020,112,165,20,82.21,3.196,1.847,93.32,81.18,57.247,850.765,323.982,1.561,74.217,23.53,3.735,53,0,Medium
WDP4B-1042,WDP4B,SR,2020,113,165,22,83.678,3.022,1.899,92.181,76.081,64.78,885.32,327.959,1.656,72.538,23.967,3.71,52,0,Medium
WDP4B-1042,WDP4B,SR,2020,114,165,24,82.521,3.24,2.034,93.746,81.997,60.9,924.978,307.789,1.696,86.953,23.591,3.857,51,0,Medium
WDP4B-1042,WDP4B,SR,2020,115,165,26,88.707,3.447,2.843,91.219,75.557,63.452,862.945,317.602,1.745,72.688,24.006,4.283,50,0,Medium
WDP4B-1042,WDP4B,SR,2020,116,165,28,86.59,3.428,2.134,93.645,82.146,61.32,874.287,336.202,1.824,65.71,23.06,4.099,49,0,Medium
WDP4B-1042,WDP4B,SR,2020,117,165,30,80.853,3.141,1.8,92.516,76.533,60.904,908.485,343.423,1.709,79.607,24.437,3.44,48,0,Medium
WDP4B-1042,WDP4B,SR,2020,118,165,32,87.031,3.245,2.484,93.263,78.067,62.447,880.937,332.161,1.7,77.92,23.219,4.008,47,0,Medium
WDP4B-1042,WDP4B,SR,2020,119,165,34,78.046,3.285,2.223,94.273,83.156,63.074,874.266,329.585,1.5,69.572,23.548,3.873,46,0,Medium
WDP4B-1042,WDP4B,SR,2020,120,165,36,87.049,3.308,2.901,93.167,74.904,64.108,900.78,339.968,1.556,75.79,23.564,4.087,45,0,Medium
WDP4B-1042,WDP4B,SR,2020,121,165,38,90.079,3.221,2.159,91.574,80.4,66.403,860.511,342.558,1.679,71.457,23.013,3.809,44,0,Medium
WDP4B-1042,WDP4B,SR,2020,122,165,40,86.73,3.332,2.285,92.773,78.309,65.443,902.441,337.801,1.864,76.246,23.653,3.968,43,0,Medium
WDP4B-1042,WDP4B,SR,2020,123,165,42,85.94,3.108,2.258,93.323,78.014,65.391,889.302,335.074,1.74,67.6,24.119,3.958,42,0,Medium
WDP4B-1042,WDP4B,SR,2020,124,165,44,81.652,3.288,2.189,89.568,76.8,63.44,897.618,332.356,1.657,64.398,23.475,3.868,41,0,Medium
